topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,4875.916666666667
2,10,4,1000000,10,0,1000,10,512,100,5,29,7863.25
2,1,4,1000000,10,0,1,1000,512,10000,5,29,6275.083333333333
2,1,2,1000000,1,1,1,1000,512,10000,2,29,910.83333333333337
4,10,4,10,10,1,1,1000,512,10000,2,29,3086.5833333333335
2,1,2,10,10,0,1000,1000,512,10000,5,0,9068.3333333333339
2,10,2,10,1,1,1000,10,512,100,5,29,9411.9166666666661
4,10,2,1000000,1,0,1,1000,512,10000,5,29,874.0
2,1,4,10,10,0,1,10,1024,100,2,29,6134.25
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,901.0
4,10,4,10,10,0,1,1000,512,10000,2,0,3015.9166666666665
2,10,4,1000000,1,0,1,1000,512,10000,2,29,912.0
4,10,4,10,10,0,1,1000,512,10000,5,0,3001.9166666666665
4,1,2,10,1,1,1000,1000,1024,10000,2,0,7410.583333333333
4,1,4,10,10,0,1,10,1024,100,2,29,2931.1666666666665
2,10,4,10,10,0,1000,1000,1024,10000,5,0,8018.583333333333
2,10,2,10,10,1,1000,1000,512,10000,2,29,8701.8333333333339
4,10,4,10,1,0,1000,1000,1024,10000,2,0,6306.0
2,1,4,10,1,1,1,1000,1024,10000,5,0,895.83333333333337
2,10,4,10,1,1,1,1000,512,10000,5,29,921.41666666666663
4,1,4,1000000,10,1,1000,10,512,100,5,29,4019.1666666666665
4,10,2,1000000,1,0,1,10,1024,100,2,29,866.16666666666663
4,1,2,10,10,0,1,1000,1024,10000,2,0,4080.5
2,10,4,10,10,1,1000,10,512,100,2,29,7752.666666666667
4,1,4,10,1,0,1,10,512,100,2,0,873.75
4,1,2,10,1,0,1000,1000,1024,10000,2,0,7675.916666666667
2,10,4,1000000,10,0,1,10,512,100,5,29,6154.583333333333
2,1,2,1000000,10,0,1000,1000,512,10000,5,29,9127.3333333333339
4,1,2,10,10,1,1000,1000,512,10000,2,29,5254.916666666667
2,1,2,10,1,1,1,1000,1024,10000,5,0,911.66666666666663
2,1,4,10,1,0,1,10,512,100,5,29,904.75
2,10,2,10,1,0,1000,1000,512,10000,5,29,9753.9166666666661
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,6486.916666666667
4,10,2,1000000,1,1,1000,1000,512,10000,5,29,7116.083333333333
4,1,2,10,10,0,1000,1000,512,10000,5,0,5275.583333333333
4,1,2,10,1,1,1000,1000,512,10000,5,29,7427.5
2,10,2,1000000,1,1,1000,10,512,100,5,0,9825.0833333333339
4,1,2,10,1,0,1,10,1024,100,5,29,871.83333333333337
2,10,2,1000000,10,0,1,1000,512,10000,2,0,6400.0
4,10,4,10,10,1,1,1000,512,10000,5,29,3017.1666666666665
2,10,2,10,1,0,1,1000,1024,10000,5,0,908.33333333333337
2,10,2,10,1,0,1,1000,1024,10000,2,0,901.41666666666663
2,1,2,10,10,1,1,1000,1024,10000,5,0,6384.333333333333
2,10,4,1000000,10,1,1,10,1024,100,2,0,6093.166666666667
4,1,4,10,10,1,1000,10,512,100,2,0,4076.75
2,10,2,10,10,1,1000,10,1024,100,5,0,9137.0833333333339
4,10,2,1000000,1,1,1,10,1024,100,5,29,878.16666666666663
4,10,4,1000000,1,1,1000,10,1024,100,2,29,6047.0
4,10,4,10,10,1,1,10,1024,100,2,0,3117.25
4,10,2,10,1,0,1000,10,512,100,2,29,7334.333333333333
4,10,4,10,1,0,1000,1000,512,10000,2,29,6172.5
2,10,4,1000000,10,1,1000,10,1024,100,5,0,7997.666666666667
4,10,2,10,1,0,1,1000,1024,10000,5,0,845.33333333333337
2,10,4,1000000,10,0,1,10,1024,100,2,29,6126.25
4,1,2,10,1,0,1,10,1024,100,2,0,864.83333333333337
2,1,2,10,1,0,1,1000,512,10000,2,0,903.16666666666663
2,1,4,1000000,10,0,1000,10,512,100,2,0,7898.416666666667
2,1,4,1000000,10,1,1000,1000,512,10000,2,29,8343.0833333333339
4,1,2,10,10,0,1000,1000,1024,10000,5,0,5504.416666666667
2,10,2,10,1,1,1,1000,1024,10000,5,29,911.41666666666663
2,1,2,10,1,0,1000,10,1024,100,2,0,9468.0
4,10,2,1000000,1,0,1,10,1024,100,2,0,876.33333333333337
4,1,4,10,10,0,1,1000,1024,10000,5,0,3029.8333333333335
4,10,2,10,10,1,1000,10,512,100,5,29,5149.5
4,10,4,10,10,1,1000,1000,512,10000,2,29,4276.416666666667
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,887.33333333333337
2,1,4,10,10,1,1,1000,1024,10000,2,0,6219.416666666667
2,1,2,1000000,10,0,1,10,1024,100,5,0,6478.833333333333
4,10,4,10,10,1,1,1000,1024,10000,5,29,3021.0
2,10,2,1000000,10,0,1,10,1024,100,5,29,6280.75
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,876.16666666666663
4,10,2,1000000,10,1,1000,10,1024,100,2,29,5377.333333333333
4,10,2,1000000,1,0,1,1000,512,10000,5,0,875.58333333333337
2,1,2,1000000,10,1,1000,10,1024,100,5,0,8843.9166666666661
4,10,2,10,1,0,1000,1000,1024,10000,5,29,7215.916666666667
2,1,4,10,1,1,1000,10,512,100,2,0,9114.3333333333339
2,1,4,10,1,1,1,1000,512,10000,2,29,912.41666666666663
4,10,2,10,1,1,1,1000,512,10000,5,0,865.08333333333337
4,1,4,1000000,10,1,1,10,512,100,2,0,2991.6666666666665
2,10,2,10,10,1,1,1000,1024,10000,2,0,6434.583333333333
2,1,4,10,1,0,1000,1000,512,10000,5,0,9191.4166666666661
4,1,2,1000000,1,0,1000,10,1024,100,5,0,7216.75
2,1,2,10,1,1,1000,10,512,100,5,29,10068.416666666666
4,1,4,1000000,10,1,1,1000,512,10000,2,29,3059.8333333333335
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,6162.416666666667
4,1,2,10,1,1,1,1000,1024,10000,2,29,889.25
4,10,4,10,10,0,1,1000,1024,10000,5,29,3094.75
4,10,2,1000000,10,1,1,10,512,100,5,29,3990.0833333333335
4,1,4,10,10,1,1,1000,1024,10000,5,29,3069.9166666666665
2,1,4,10,10,1,1,1000,512,10000,2,0,6194.166666666667
4,10,4,10,10,0,1,1000,1024,10000,2,0,3002.8333333333335
2,10,4,1000000,1,1,1,1000,1024,10000,5,0,902.25
2,10,4,10,1,0,1,10,1024,100,5,29,913.66666666666663
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,894.58333333333337
4,1,4,10,10,1,1000,10,512,100,5,0,3428.8333333333335
4,1,2,10,10,1,1,1000,512,10000,5,0,4110.75
4,1,2,10,1,0,1,10,512,100,5,29,885.33333333333337
2,10,2,1000000,1,0,1,1000,512,10000,5,0,902.75
2,1,4,10,1,0,1000,10,512,100,2,29,8740.8333333333339
2,10,4,10,1,1,1,1000,1024,10000,2,29,908.25
2,10,2,10,10,0,1000,10,1024,100,5,0,8815.5833333333339
2,1,2,1000000,10,0,1,10,1024,100,2,29,6319.5
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,9943.3333333333339
2,1,4,10,1,1,1,10,1024,100,2,0,907.58333333333337
2,10,2,10,10,0,1,10,1024,100,2,29,6389.416666666667
4,1,2,1000000,10,1,1000,10,1024,100,2,29,5634.75
2,1,4,1000000,10,0,1000,1000,1024,10000,2,29,8174.583333333333
2,10,2,1000000,1,0,1000,10,1024,100,2,29,9863.25
4,10,4,10,10,1,1,1000,512,10000,5,0,3054.4166666666665
2,10,2,1000000,10,1,1,1000,1024,10000,2,29,6362.916666666667
4,1,2,10,10,1,1000,10,512,100,5,0,5425.0
2,1,4,10,10,0,1000,10,1024,100,5,29,7960.583333333333
4,10,2,10,1,0,1,1000,1024,10000,2,0,880.41666666666663
4,1,4,10,1,1,1,1000,1024,10000,2,29,865.33333333333337
2,1,2,1000000,10,0,1000,10,1024,100,2,29,8982.0833333333339
4,1,4,10,1,0,1,1000,1024,10000,5,29,905.0
4,1,2,1000000,10,0,1,10,512,100,5,29,4141.916666666667
4,1,2,1000000,1,0,1,1000,512,10000,2,29,882.08333333333337
4,10,4,10,10,0,1,10,512,100,5,29,2988.6666666666665
4,1,4,10,10,1,1,1000,1024,10000,2,29,3066.5833333333335
4,10,2,10,10,0,1,10,512,100,2,29,4015.5833333333335
2,1,4,10,10,0,1000,1000,512,10000,2,29,7823.25
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,8788.0
4,10,4,1000000,1,0,1000,10,1024,100,2,29,5999.166666666667
4,10,2,1000000,1,1,1,10,1024,100,2,29,875.5
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,6214.333333333333
2,10,2,10,1,0,1,1000,512,10000,5,0,908.16666666666663
2,1,2,10,10,1,1000,1000,512,10000,2,0,9112.75
2,10,2,1000000,10,0,1,10,512,100,5,29,6423.0
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,852.0
2,10,4,10,10,0,1,10,512,100,2,0,6166.583333333333
4,10,2,10,10,1,1,1000,1024,10000,2,0,4183.666666666667
2,1,2,1000000,10,0,1,1000,512,10000,2,29,6408.5
4,1,2,10,1,0,1,10,1024,100,5,0,869.25
2,1,4,1000000,10,0,1000,10,1024,100,5,29,7909.583333333333
4,1,4,10,10,1,1,10,512,100,2,29,3059.8333333333335
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,8917.6666666666661
4,1,4,10,10,1,1,1000,512,10000,5,0,3026.25
4,10,4,10,1,1,1,1000,512,10000,5,29,892.66666666666663
4,10,4,1000000,1,1,1,1000,512,10000,5,29,884.91666666666663
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,8689.1666666666661
4,10,2,10,10,0,1,1000,512,10000,2,0,4174.333333333333
4,1,2,10,10,1,1,10,512,100,2,0,4165.333333333333
4,1,2,1000000,1,1,1000,1000,512,10000,2,29,7152.333333333333
4,1,4,1000000,10,1,1000,10,512,100,2,29,4175.666666666667
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,2982.75
2,1,2,10,1,1,1000,10,512,100,2,29,9513.75
2,10,2,10,10,1,1,1000,1024,10000,5,0,6315.0
2,10,2,10,1,0,1000,1000,512,10000,5,0,9853.75
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,4032.9166666666665
4,10,4,10,10,1,1000,10,512,100,2,29,4202.833333333333
4,10,2,1000000,10,0,1000,10,1024,100,2,0,5087.25
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,6464.833333333333
2,1,2,1000000,1,0,1000,10,512,100,5,0,9455.25
2,1,2,10,10,0,1,10,512,100,5,29,6236.5
2,10,2,1000000,1,0,1000,10,512,100,2,0,9896.5833333333339
2,10,4,1000000,10,0,1000,1000,512,10000,2,0,8435.5
2,1,4,1000000,1,1,1000,10,1024,100,2,29,8994.25
4,1,2,10,10,0,1000,10,512,100,2,29,5728.916666666667
4,10,2,10,10,0,1000,1000,512,10000,2,0,5225.5
2,1,4,1000000,1,0,1,10,1024,100,2,0,896.58333333333337
2,1,4,10,10,1,1,10,1024,100,2,0,6231.833333333333
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,8860.1666666666661
2,10,2,10,1,1,1000,10,512,100,2,29,9827.0833333333339
2,1,2,1000000,10,0,1,1000,1024,10000,5,0,6450.416666666667
4,1,4,10,1,0,1000,10,512,100,5,29,6099.833333333333
4,1,4,10,1,0,1000,10,1024,100,2,29,6281.0
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,5402.916666666667
2,1,4,1000000,1,0,1000,10,512,100,2,29,8538.6666666666661
4,10,4,1000000,1,0,1,10,512,100,5,0,888.58333333333337
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,9234.3333333333339
2,10,4,1000000,10,1,1,10,512,100,5,0,6132.583333333333
2,1,4,1000000,10,0,1,10,512,100,5,0,6171.583333333333
4,10,2,1000000,10,0,1,10,512,100,5,0,4225.25
2,10,4,10,10,0,1000,10,1024,100,2,0,8249.0833333333339
4,10,4,10,1,0,1000,1000,512,10000,5,29,6254.083333333333
2,1,4,1000000,10,0,1,1000,512,10000,5,0,6219.666666666667
4,10,2,1000000,10,0,1000,1000,512,10000,5,0,5265.666666666667
4,10,2,1000000,10,0,1,1000,512,10000,2,29,4146.916666666667
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,8772.9166666666661
2,1,4,1000000,10,0,1,10,1024,100,2,0,6146.75
4,1,4,10,10,1,1,10,512,100,2,0,3023.5833333333335
2,10,2,1000000,10,1,1000,10,1024,100,2,29,8758.5
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,3012.0
4,1,2,1000000,10,1,1,10,1024,100,5,29,4040.8333333333335
4,10,4,10,1,0,1000,1000,512,10000,2,0,6283.416666666667
2,1,2,1000000,10,1,1,1000,1024,10000,5,0,6535.25
4,1,4,1000000,1,1,1000,10,1024,100,5,0,6561.166666666667
2,10,2,10,10,0,1,1000,1024,10000,5,0,6383.916666666667
2,10,4,1000000,10,0,1000,10,1024,100,2,0,8137.166666666667
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,4323.5
4,1,4,1000000,10,1,1,10,512,100,5,29,3063.6666666666665
4,10,4,10,10,0,1000,1000,1024,10000,5,0,3853.3333333333335
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,886.16666666666663
2,1,2,10,1,0,1,10,512,100,5,29,900.5
2,1,4,10,10,0,1,10,1024,100,5,0,6048.5
2,10,2,10,10,0,1,1000,1024,10000,2,29,6441.916666666667
2,1,4,1000000,1,0,1000,10,1024,100,2,0,8993.0
4,1,4,10,10,1,1000,10,1024,100,2,0,3762.0
2,1,4,1000000,10,1,1000,1000,1024,10000,2,0,8167.0
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,6239.666666666667
4,10,2,10,1,1,1,1000,512,10000,5,29,893.08333333333337
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,7039.75
2,10,2,1000000,1,1,1,10,512,100,5,0,906.75
2,10,2,1000000,10,1,1,1000,512,10000,2,0,6487.083333333333
2,10,4,1000000,1,1,1000,10,1024,100,5,29,9067.75
4,1,4,10,10,0,1,1000,1024,10000,2,0,3060.3333333333335
2,1,2,1000000,1,1,1,1000,512,10000,5,0,895.5
4,10,2,1000000,1,0,1000,10,512,100,2,29,7534.916666666667
4,1,2,10,1,0,1000,10,1024,100,5,0,6939.75
4,10,4,1000000,10,1,1,10,512,100,5,0,3061.3333333333335
2,10,4,1000000,1,1,1000,10,512,100,2,0,9371.0
4,10,2,10,1,0,1,10,512,100,2,0,884.25
2,1,2,10,10,0,1,1000,1024,10000,5,0,6286.833333333333
4,1,4,1000000,1,1,1,10,1024,100,2,29,867.16666666666663
2,10,4,1000000,10,1,1000,10,1024,100,2,29,8096.666666666667
4,10,2,1000000,1,0,1000,10,512,100,2,0,7289.666666666667
2,1,2,1000000,1,1,1000,10,512,100,2,29,9932.6666666666661
2,1,4,1000000,1,1,1000,10,1024,100,5,29,8912.0833333333339
4,10,4,1000000,10,1,1,1000,512,10000,5,0,3005.0
4,10,2,10,10,0,1000,1000,512,10000,5,0,5651.166666666667
2,10,2,10,1,1,1000,1000,1024,10000,5,29,9935.0
4,10,4,1000000,1,1,1000,10,512,100,2,0,6296.0
2,10,4,1000000,10,1,1,1000,512,10000,2,0,6268.75
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,9888.5833333333339
2,10,4,10,10,1,1,1000,1024,10000,5,0,6364.75
4,1,4,10,10,0,1000,1000,512,10000,5,0,3836.0
2,10,4,10,1,0,1,1000,1024,10000,5,0,904.25
2,10,2,1000000,10,0,1000,10,1024,100,5,0,8857.5833333333339
4,1,4,1000000,10,0,1,1000,512,10000,5,29,3043.9166666666665
2,1,4,10,10,0,1,1000,512,10000,2,29,6207.333333333333
4,10,4,1000000,1,0,1,10,512,100,2,0,877.75
2,10,2,10,10,1,1,1000,1024,10000,5,29,6473.75
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,911.33333333333337
4,1,4,1000000,1,0,1,10,512,100,2,0,845.0
4,10,4,10,1,1,1000,1000,512,10000,5,29,6199.75
2,10,4,10,10,0,1000,10,1024,100,5,0,7818.583333333333
2,1,2,10,1,0,1,10,512,100,5,0,909.5
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,7308.666666666667
4,10,2,10,10,0,1,10,512,100,2,0,4116.25
4,1,4,10,10,1,1000,10,512,100,2,29,4048.9166666666665
2,10,4,1000000,10,0,1000,1000,1024,10000,5,29,8253.4166666666661
4,10,4,10,10,0,1000,1000,1024,10000,2,0,4315.416666666667
4,1,4,1000000,1,0,1000,10,512,100,5,29,6184.916666666667
4,10,4,10,1,1,1000,1000,512,10000,2,29,6096.5
2,10,2,1000000,10,0,1000,10,1024,100,2,29,8807.5833333333339
4,10,2,10,1,1,1,10,1024,100,5,0,885.5
2,10,4,1000000,1,1,1,10,512,100,5,0,905.91666666666663
2,10,2,10,10,0,1000,1000,512,10000,5,0,9325.8333333333339
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,901.5
4,10,2,10,10,1,1000,1000,512,10000,2,29,5627.25
2,10,4,1000000,1,0,1000,10,1024,100,2,0,9215.6666666666661
4,10,2,10,10,0,1,10,1024,100,5,29,4049.9166666666665
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,3780.8333333333335
2,10,2,10,1,0,1,1000,512,10000,2,29,902.33333333333337
4,1,2,1000000,1,1,1,10,1024,100,5,0,886.83333333333337
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,900.33333333333337
2,1,4,1000000,1,1,1,1000,512,10000,5,0,907.75
2,10,2,10,1,0,1000,1000,1024,10000,5,29,9812.8333333333339
4,10,4,1000000,10,0,1,1000,512,10000,5,0,3025.0833333333335
4,10,4,1000000,1,1,1,10,1024,100,2,29,879.91666666666663
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,9875.5833333333339
4,10,2,10,10,0,1,1000,512,10000,2,29,3985.5
2,1,2,10,10,1,1000,1000,512,10000,5,0,9069.5
4,1,2,1000000,10,0,1,1000,512,10000,2,0,4093.5
2,10,2,1000000,1,0,1,1000,512,10000,2,29,895.25
4,1,4,10,10,1,1000,1000,512,10000,5,0,3961.9166666666665
4,10,4,10,10,1,1000,1000,1024,10000,2,0,4083.4166666666665
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,6031.666666666667
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,9209.0833333333339
4,1,2,1000000,1,0,1,10,1024,100,5,0,860.83333333333337
2,10,2,10,10,0,1000,10,512,100,2,0,9034.25
4,1,2,1000000,1,0,1,10,1024,100,5,29,877.58333333333337
2,10,4,10,1,0,1000,1000,512,10000,2,0,9207.3333333333339
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,911.33333333333337
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,7494.833333333333
4,1,4,10,1,1,1,1000,512,10000,2,29,866.16666666666663
4,10,2,10,10,1,1000,10,1024,100,5,29,5167.583333333333
4,10,4,10,1,0,1,1000,1024,10000,2,29,880.66666666666663
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,5360.083333333333
4,1,4,10,1,0,1,1000,1024,10000,2,0,879.83333333333337
2,1,4,10,1,1,1,1000,512,10000,5,29,897.75
4,1,2,10,10,0,1000,10,512,100,5,29,5081.916666666667
4,1,4,1000000,1,1,1,10,512,100,5,29,890.5
2,1,4,10,1,0,1,1000,1024,10000,2,0,889.08333333333337
4,10,4,1000000,1,1,1,10,512,100,5,29,894.58333333333337
4,1,2,10,10,1,1000,1000,1024,10000,5,0,5797.5
4,1,2,1000000,10,0,1000,10,512,100,2,0,5256.0
4,1,4,1000000,1,1,1,10,1024,100,2,0,879.16666666666663
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,884.75
4,1,2,10,1,1,1,10,512,100,5,0,887.75
4,1,2,10,1,1,1,10,1024,100,2,29,886.0
2,10,4,10,10,1,1,10,512,100,2,0,6147.75
2,1,4,10,1,1,1000,10,1024,100,2,0,9107.9166666666661
4,1,4,1000000,1,1,1000,1000,1024,10000,5,0,6202.166666666667
2,10,4,10,1,0,1000,1000,512,10000,5,29,8974.5
2,10,2,10,10,0,1000,10,1024,100,5,29,9116.5
4,10,4,1000000,10,0,1000,1000,512,10000,2,29,3944.8333333333335
2,10,2,10,10,1,1,10,1024,100,2,29,6351.583333333333
2,1,2,1000000,1,1,1,1000,512,10000,5,29,910.25
4,10,2,10,10,1,1,10,1024,100,2,0,4074.8333333333335
4,1,4,10,1,1,1,10,1024,100,2,0,879.33333333333337
4,1,4,10,1,0,1000,1000,512,10000,2,0,6312.666666666667
2,1,4,10,10,1,1000,10,1024,100,5,29,7849.5
2,1,4,1000000,1,1,1,1000,512,10000,2,29,898.75
4,1,4,10,10,0,1000,1000,1024,10000,5,0,3886.6666666666665
4,1,4,10,10,0,1000,1000,1024,10000,2,29,4394.416666666667
4,10,2,10,10,1,1000,1000,1024,10000,2,29,5405.583333333333
2,10,4,10,10,0,1,1000,512,10000,5,0,6122.083333333333
2,10,4,1000000,1,0,1,10,512,100,2,29,900.41666666666663
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,9274.75
2,10,4,1000000,10,0,1000,10,512,100,2,0,7952.166666666667
4,10,4,10,1,0,1000,10,512,100,2,29,6391.333333333333
4,10,2,10,1,1,1000,10,1024,100,5,29,7381.75
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,9108.6666666666661
2,1,2,1000000,10,0,1,10,512,100,2,0,6380.833333333333
4,10,4,10,1,0,1000,10,1024,100,5,29,6071.25
2,1,2,10,1,1,1,1000,512,10000,5,29,893.91666666666663
2,10,4,1000000,1,0,1,1000,512,10000,5,0,914.58333333333337
2,10,2,10,1,1,1,1000,512,10000,5,0,912.0
2,1,2,10,1,1,1000,10,1024,100,5,29,9431.4166666666661
2,10,4,10,10,1,1000,1000,512,10000,5,29,7973.583333333333
2,1,2,10,10,1,1000,10,1024,100,2,0,8732.0
4,10,2,10,10,0,1,1000,1024,10000,5,0,4022.9166666666665
4,1,4,1000000,10,0,1,10,512,100,2,29,2983.1666666666665
2,1,2,10,10,1,1,1000,1024,10000,2,0,6446.583333333333
2,1,4,1000000,10,0,1,10,1024,100,5,0,6168.583333333333
2,10,2,10,1,0,1000,10,1024,100,2,0,9807.6666666666661
4,1,4,10,1,0,1000,1000,512,10000,5,0,6059.333333333333
2,1,4,1000000,1,1,1,1000,512,10000,5,29,889.75
4,1,4,10,10,1,1000,1000,512,10000,2,0,4179.25
2,1,4,10,1,0,1,10,512,100,2,0,913.16666666666663
2,1,2,10,10,1,1,10,512,100,5,0,6435.666666666667
4,1,2,10,1,0,1,1000,512,10000,5,0,889.58333333333337
4,10,4,10,10,1,1000,10,512,100,2,0,4139.916666666667
2,1,2,1000000,1,1,1000,10,1024,100,5,29,10025.166666666666
2,10,2,10,1,1,1000,1000,512,10000,5,29,10119.0
2,10,2,1000000,10,1,1,1000,1024,10000,5,29,6538.333333333333
4,1,2,1000000,10,0,1,10,1024,100,2,29,4129.75
4,10,2,1000000,1,0,1,10,512,100,5,0,862.5
4,1,4,10,1,1,1000,10,1024,100,2,0,6254.166666666667
4,1,4,10,10,0,1,10,512,100,2,0,3050.3333333333335
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,8087.833333333333
4,1,4,10,1,1,1,1000,1024,10000,2,0,872.91666666666663
2,1,2,10,10,1,1000,10,1024,100,5,0,8776.3333333333339
4,10,2,10,10,1,1,10,512,100,2,0,4200.166666666667
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,3053.1666666666665
4,10,4,1000000,10,0,1,1000,512,10000,5,29,3013.8333333333335
2,1,2,10,1,1,1,10,512,100,5,29,904.33333333333337
2,10,4,10,1,0,1000,1000,1024,10000,2,29,9286.5
2,10,4,10,1,1,1000,10,1024,100,5,0,9467.9166666666661
4,1,2,1000000,10,1,1,1000,1024,10000,5,29,4183.5
4,1,4,1000000,1,1,1,10,512,100,2,0,871.16666666666663
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,897.25
4,1,2,10,1,1,1,1000,1024,10000,5,0,891.41666666666663
4,10,2,10,10,0,1,10,1024,100,5,0,4063.5
2,1,4,10,10,1,1,1000,512,10000,5,0,6262.166666666667
2,10,2,10,1,1,1,1000,1024,10000,2,29,909.33333333333337
2,1,2,10,10,0,1000,10,512,100,2,0,8901.0833333333339
2,10,2,10,10,1,1,10,512,100,2,0,6456.166666666667
2,10,2,1000000,10,0,1000,10,512,100,2,0,8852.5
2,1,2,1000000,10,1,1,1000,512,10000,5,0,6400.333333333333
2,1,4,1000000,10,0,1,10,512,100,2,0,6076.25
2,10,2,10,1,1,1,10,512,100,2,29,891.0
2,1,2,1000000,10,0,1,10,1024,100,2,0,6361.0
2,10,4,1000000,10,1,1,10,512,100,2,0,6197.833333333333
4,1,4,10,1,0,1000,10,512,100,2,0,6468.583333333333
4,1,4,10,1,1,1,1000,1024,10000,5,0,880.75
2,10,2,1000000,10,1,1,1000,1024,10000,5,0,6460.5
4,10,2,10,10,1,1,10,1024,100,5,29,4130.416666666667
2,1,4,10,1,1,1000,10,512,100,5,0,8986.0833333333339
2,1,2,1000000,1,1,1000,10,512,100,5,0,9927.1666666666661
2,10,4,1000000,10,1,1,1000,512,10000,2,29,6138.416666666667
4,1,4,1000000,1,0,1000,1000,1024,10000,5,0,6191.5
2,10,2,10,1,1,1000,10,1024,100,2,0,9894.5833333333339
2,1,2,1000000,10,0,1000,1000,1024,10000,5,29,9243.0833333333339
2,10,2,1000000,1,1,1,10,512,100,5,29,910.25
4,1,4,10,1,1,1000,1000,512,10000,5,0,6162.416666666667
2,1,2,10,10,1,1,1000,512,10000,5,29,6429.333333333333
4,1,2,10,1,1,1000,10,1024,100,5,0,7568.416666666667
2,1,4,10,1,1,1,1000,512,10000,2,0,888.0
4,10,4,1000000,10,1,1000,10,512,100,5,0,3852.1666666666665
4,1,4,1000000,1,0,1000,10,1024,100,2,0,6144.666666666667
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,6430.583333333333
2,10,2,1000000,1,0,1,1000,512,10000,5,29,903.41666666666663
4,10,4,10,10,1,1000,10,1024,100,2,29,3894.0
2,1,2,10,1,0,1000,10,512,100,5,29,10029.916666666666
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,9212.0833333333339
4,1,4,10,10,0,1000,10,512,100,2,0,4092.0
2,10,4,1000000,10,1,1000,10,512,100,5,0,7684.833333333333
2,10,2,10,1,0,1,1000,1024,10000,5,29,906.08333333333337
4,10,4,1000000,1,0,1,10,1024,100,2,29,873.83333333333337
2,10,2,1000000,10,0,1,1000,1024,10000,2,29,6480.0
4,10,2,1000000,10,0,1,1000,512,10000,5,0,4155.333333333333
2,10,2,10,1,0,1000,10,1024,100,2,29,9239.75
4,10,2,10,10,1,1,1000,512,10000,2,0,4163.666666666667
2,1,2,10,10,1,1,10,512,100,2,29,6366.166666666667
2,1,4,1000000,10,1,1,1000,1024,10000,2,0,6106.833333333333
4,1,2,10,1,1,1000,1000,512,10000,5,0,7724.5
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,7123.916666666667
2,10,4,10,10,0,1000,10,1024,100,2,29,7566.416666666667
2,1,2,1000000,1,0,1000,10,512,100,5,29,9980.8333333333339
2,1,2,1000000,1,0,1,10,1024,100,5,29,889.33333333333337
2,10,4,10,10,0,1000,1000,512,10000,5,29,7972.75
2,1,4,1000000,10,1,1,10,512,100,5,0,6189.75
2,1,4,10,1,1,1000,10,1024,100,5,0,8888.0
2,10,2,1000000,1,0,1,1000,1024,10000,2,0,896.5
